Species,Latin Name,Year,Queens,Workers,Males,Unknown 
Buff-tailed Bumblebee,BOMBUS terrestris,2013,2,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,4,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,2,0,0
Garden Bumblebee,BOMBUS hortorum,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,8,3,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,3,2,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,18,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,7,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,4,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,1,6,0,0
Indet. Bee,Bombus sp.,2013,0,3,0,0
Honeybee,APIS mellifera,2013,0,9,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,4,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,4,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
Indet. Bee,Bombus sp.,2013,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Indet. Bee,Bombus sp.,2013,0,0,0,2
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,0,2
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Indet. Bee,Bombus sp.,2013,0,0,0,2
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,4,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,3
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Honeybee,APIS mellifera,2013,0,3,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,1
Honeybee,APIS mellifera,2013,0,2,0,0
Honeybee,APIS mellifera,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,1
Indet. Bee,Bombus sp.,2013,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Honeybee,APIS mellifera,2013,0,23,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,1,0,0
Indet. Bee,Bombus sp.,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,7,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,4,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,2,0,0,0
Common Carder,BOMBUS pascuorum,2013,6,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,2,0,0,0
Common Carder,BOMBUS pascuorum,2013,18,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,4,0,4,0
Common Carder,BOMBUS pascuorum,2013,6,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,3,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2013,0,0,1,0
Honeybee,APIS mellifera,2013,0,0,3,0
Common Carder,BOMBUS pascuorum,2013,0,1,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,1,0
Brown-banded Carder,BOMBUS humilis,2013,0,0,2,0
Honeybee,APIS mellifera,2013,0,7,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,3,0
Common Carder,BOMBUS pascuorum,2013,0,0,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,1,0
Indet. Bee,Bombus sp.,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,1,3,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2013,1,0,0,5
Common Carder,BOMBUS pascuorum,2013,0,7,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,3,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2013,0,10,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,3,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,1
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2013,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,1,1,0
Common Carder,BOMBUS pascuorum,2013,0,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,2,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,2,0,0
Honeybee,APIS mellifera,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,2,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2013,0,0,0,2
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,0,3
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Honeybee,APIS mellifera,2013,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,5,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2013,0,7,0,1
Common Carder,BOMBUS pascuorum,2013,0,12,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,7,0,0,0
Honeybee,APIS mellifera,2013,0,6,0,0
Tree Bumblebee,BOMBUS hypnorum,2013,0,4,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2013,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2013,0,3,0,0
Garden Bumblebee,BOMBUS hortorum,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,6,0,0,0
Honeybee,APIS mellifera,2013,0,5,0,0
Tree Bumblebee,BOMBUS hypnorum,2013,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,10,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Honeybee,APIS mellifera,2013,0,38,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,2,22,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,26,3,0
Early Bumblebee,BOMBUS pratorum,2013,0,8,2,0
Common Carder,BOMBUS pascuorum,2013,0,17,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,8,3,0,0
Indet. Bee,Bombus sp.,2013,0,0,0,10
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Indet. Bee,Bombus sp.,2013,0,0,0,2
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,2
Common Carder,BOMBUS pascuorum,2013,0,0,0,2
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,10,0,0
Honeybee,APIS mellifera,2013,0,10,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,5,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,3,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,7,1,0
Honeybee,APIS mellifera,2013,0,25,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,3,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Honeybee,APIS mellifera,2013,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,5,0,0
Tree Bumblebee,BOMBUS hypnorum,2013,1,0,0,0
Honeybee,APIS mellifera,2013,0,8,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2013,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,3,0,0
Early Bumblebee,BOMBUS pratorum,2013,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,2,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,0,3,0
Tree Bumblebee,BOMBUS hypnorum,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,1,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,3,0,0
Common Carder,BOMBUS pascuorum,2013,3,3,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Honeybee,APIS mellifera,2013,0,8,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,5
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,2
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,3
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,6,0,0
Honeybee,APIS mellifera,2013,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Forest Cuckoo Bumblebee,BOMBUS sylvestris,2013,0,0,5,0
Honeybee,APIS mellifera,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,4,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,6,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,14,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,3,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,5,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,7,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,9,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,20,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,1,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,2
Indet. Bee,Bombus sp.,2013,0,0,0,8
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,9
Common Carder,BOMBUS pascuorum,2013,0,0,1,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,0,3
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,0,0,1
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Indet. Bee,Bombus sp.,2013,0,0,0,3
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,4,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,3,0,0
Common Carder,BOMBUS pascuorum,2013,0,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,5,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,4,0,0
Common Carder,BOMBUS pascuorum,2013,0,2,0,0
Common Carder,BOMBUS pascuorum,2013,0,0,0,1
Honeybee,APIS mellifera,2013,0,0,0,2
Indet. Bee,Bombus sp.,2013,0,0,0,2
Common Carder,BOMBUS pascuorum,2013,0,0,0,3
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Common Carder,BOMBUS pascuorum,2013,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2013,0,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,12,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,103,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2013,0,0,1,0
Honeybee,APIS mellifera,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,3,0,0
Honeybee,APIS mellifera,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,1,0,0
Honeybee,APIS mellifera,2013,0,3,0,0
Honeybee,APIS mellifera,2013,0,5,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Common Carder,BOMBUS pascuorum,2013,0,1,0,0
Honeybee,APIS mellifera,2014,0,9,0,0
Honeybee,APIS mellifera,2014,0,40,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,3,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,4,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,0,1,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,0,1,0
Common Carder,BOMBUS pascuorum,2014,0,0,3,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,0,1,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,2,0,0
Heath Bumblebee,BOMBUS jonellus,2014,0,0,1,0
Common Carder,BOMBUS pascuorum,2014,0,0,1,0
Common Carder,BOMBUS pascuorum,2014,0,0,4,0
Garden Bumblebee,BOMBUS hortorum,2014,1,0,0,0
Heath Bumblebee,BOMBUS jonellus,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,3,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,1,0
Common Carder,BOMBUS pascuorum,2014,0,0,2,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,0,3,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,1,0
Common Carder,BOMBUS pascuorum,2014,0,0,1,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Forest Cuckoo Bumblebee,BOMBUS sylvestris,2014,0,0,1,0
Honeybee,APIS mellifera,2014,0,5,0,0
Honeybee,APIS mellifera,2014,0,2,0,0
